"iso3","year","ari","E","lari","type"
"MNE",2009,0.000697251243767829,0.588758086714913,-7.26836474763922,"Prevalence estimate"
"MNE",2010,0.000667570901054879,0.584881170092349,-7.31186495452188,"Prevalence estimate"
"MNE",2011,0.000697251243767829,0.5605892004721,-7.26836474763922,"Prevalence estimate"
"MNE",2012,0.000581042703139857,0.60260962444744,-7.45068630443318,"Prevalence estimate"
"MNE",2013,0.000871564054709786,0.510975455598283,-7.04522119632501,"Prevalence estimate"
"MNE",2014,0.000842511919552793,0.50700067724291,-7.07912274800069,"Prevalence estimate"
"MNG",1990,0.0247746033898668,0.506310669151471,-3.69793620737588,"Prevalence estimate"
"MNG",1991,0.0230374413398762,0.502694213290595,-3.77063450227805,"Prevalence estimate"
"MNG",1992,0.0213270048598853,0.498490077820872,-3.84778117549193,"Prevalence estimate"
"MNG",1993,0.0197501962298938,0.493199171490243,-3.92459185199354,"Prevalence estimate"
"MNG",1994,0.0182001131699022,0.488888362013589,-4.00632746679223,"Prevalence estimate"
"MNG",1995,0.0167569323899099,0.485434327862854,-4.08894323230882,"Prevalence estimate"
"MNG",1996,0.0153939283199172,0.48181788299269,-4.17378211224585,"Prevalence estimate"
"MNG",1997,0.0141912776699237,0.479659529108417,-4.2551277516998,"Prevalence estimate"
"MNG",1998,0.0130688037299297,0.478872319625516,-4.33752728346687,"Prevalence estimate"
"MNG",1999,0.0120799576399351,0.477456490646782,-4.41620759310951,"Prevalence estimate"
"MNG",2000,0.0113316416799391,0.477295196418766,-4.48015631770978,"Prevalence estimate"
"MNG",2001,0.0106367768599428,0.47891688075801,-4.5434377676573,"Prevalence estimate"
"MNG",2002,0.0100755398899458,0.482154506857376,-4.59764458549373,"Prevalence estimate"
"MNG",2003,0.00946085177994914,0.486382883662,-4.66059285980797,"Prevalence estimate"
"MNG",2004,0.00884616366995244,0.495084243369712,-4.72777139756468,"Prevalence estimate"
"MNG",2005,0.00847200568995445,0.502607562682157,-4.77098799906446,"Prevalence estimate"
"MNG",2006,0.00836510340995503,0.503650186016168,-4.78368658240159,"Prevalence estimate"
"MNG",2007,0.00836510340995503,0.503650186016168,-4.78368658240159,"Prevalence estimate"
"MNG",2008,0.00833837783995517,0.502743669854461,-4.78688658513226,"Prevalence estimate"
"MNG",2009,0.00817802441995604,0.504081794422508,-4.80630467098936,"Prevalence estimate"
"MNG",2010,0.00796421985995719,0.503040405716255,-4.83279628643634,"Prevalence estimate"
"MNG",2011,0.00756333630995934,0.505819981797792,-4.8844428752985,"Prevalence estimate"
"MNG",2012,0.00700209933996236,0.509407052218539,-4.96154526918064,"Prevalence estimate"
"MNG",2013,0.00644086236996538,0.515053986667292,-5.04509283945108,"Prevalence estimate"
"MNG",2014,0.00606670438996739,0.514750505138825,-5.10493975546034,"Prevalence estimate"
"MNP",1990,0.00319220633291838,0.529910038207331,-5.7470429608451,"Prevalence estimate"
"MNP",1991,0.0035774726144775,0.530186447475112,-5.63309870149588,"Prevalence estimate"
"MNP",1992,0.00393521987592524,0.528488763001984,-5.53778852169156,"Prevalence estimate"
"MNP",1993,0.00418289105692753,0.530028219120295,-5.47675263110519,"Prevalence estimate"
"MNP",1994,0.00440304321781846,0.528602248929082,-5.42545933671764,"Prevalence estimate"
"MNP",1995,0.00451311929826392,0.528998288968647,-5.40076672412727,"Prevalence estimate"
"MNP",1996,0.00456815733848665,0.530234752954279,-5.38864536359492,"Prevalence estimate"
"MNP",1997,0.00456815733848665,0.529189275398563,-5.38864536359492,"Prevalence estimate"
"MNP",1998,0.00448560027815255,0.528369969899739,-5.4068829511447,"Prevalence estimate"
"MNP",1999,0.00437552419770709,0.529044806974236,-5.43172894973123,"Prevalence estimate"
"MNP",2000,0.00418289105692753,0.530028219120295,-5.47675263110519,"Prevalence estimate"
"MNP",2001,0.00388018183570251,0.529485621339649,-5.5518732615733,"Prevalence estimate"
"MNP",2002,0.00363251065470023,0.530409231744773,-5.61783122936509,"Prevalence estimate"
"MNP",2003,0.0034123584938093,0.52807898746816,-5.68035158634643,"Prevalence estimate"
"MNP",2004,0.00316468731280702,0.530535201089684,-5.75570102358822,"Prevalence estimate"
"MNP",2005,0.00299957319213882,0.528155758385918,-5.80928526972232,"Prevalence estimate"
"MNP",2006,0.00288949711169336,0.527521513404021,-5.84667280179394,"Prevalence estimate"
"MNP",2007,0.00280694005135927,0.529557993931825,-5.87566033866719,"Prevalence estimate"
"MNP",2008,0.00272438299102517,0.5282198734468,-5.90551330181688,"Prevalence estimate"
"MNP",2009,0.00261430691057971,0.529343195209812,-5.94675626035092,"Prevalence estimate"
"MNP",2010,0.00253174985024561,0.527897126183654,-5.97884457490242,"Prevalence estimate"
"MNP",2011,0.00242167376980015,0.529094350878284,-6.02329633747326,"Prevalence estimate"
"MNP",2012,0.00233911670946605,0.527521513404021,-6.05798189546115,"Prevalence estimate"
"MNP",2013,0.00222904062902059,0.528802670293034,-6.10618399727903,"Prevalence estimate"
"MNP",2014,0.0021464835686865,0.529296393560479,-6.14392432526187,"Prevalence estimate"
"MOZ",1990,0.0221216168673889,0.545655277911339,-3.81120000972858,"Prevalence estimate"
"MOZ",1991,0.0226380771431629,0.52699563775128,-3.78812196109316,"Prevalence estimate"
"MOZ",1992,0.0230385250477031,0.518106079529721,-3.7705874622304,"Prevalence estimate"
"MOZ",1993,0.0231323730084333,0.509486755740228,-3.76652221360291,"Prevalence estimate"
"MOZ",1994,0.023053441796071,0.507712155519946,-3.76994020198485,"Prevalence estimate"
"MOZ",1995,0.0227881082656612,0.509261997923358,-3.78151644638084,"Prevalence estimate"
"MOZ",1996,0.0224366696092278,0.507359693941758,-3.79705862247797,"Prevalence estimate"
"MOZ",1997,0.0219420610122276,0.505921064145842,-3.81934988997692,"Prevalence estimate"
"MOZ",1998,0.0214707205820202,0.504371449774748,-3.84106510538077,"Prevalence estimate"
"MOZ",1999,0.0209134370197961,0.505447984746011,-3.86736340698818,"Prevalence estimate"
"MOZ",2000,0.0203329169034677,0.505229827280387,-3.89551418384398,"Prevalence estimate"
"MOZ",2001,0.0197523134015814,0.499718539386313,-3.9244846602374,"Prevalence estimate"
"MOZ",2002,0.0192779139068015,0.495009428412082,-3.94879519550846,"Prevalence estimate"
"MOZ",2003,0.0189568982448574,0.489952339896778,-3.96558739021885,"Prevalence estimate"
"MOZ",2004,0.0185846288961883,0.489481268215028,-3.98542044335328,"Prevalence estimate"
"MOZ",2005,0.0184302374707098,0.484574904916023,-3.99376262237475,"Prevalence estimate"
"MOZ",2006,0.0183499341263576,0.482968933551456,-3.99812929433227,"Prevalence estimate"
"MOZ",2007,0.0184291015211953,0.480506264855484,-3.99382425937345,"Prevalence estimate"
"MOZ",2008,0.0150027732052203,0.478050129835866,-4.19952021462017,"Prevalence estimate"
"MOZ",2009,0.0137101414769601,0.479350948626891,-4.28961946620805,"Prevalence estimate"
"MOZ",2010,0.0141995955544466,0.47883842719369,-4.25454179686177,"Prevalence estimate"
"MOZ",2011,0.0149281497643023,0.480156103028111,-4.20450660248493,"Prevalence estimate"
"MOZ",2012,0.0157805305639705,0.477959880299409,-4.1489783415713,"Prevalence estimate"
"MOZ",2013,0.0162194179480422,0.478140169811031,-4.12154611576968,"Prevalence estimate"
"MOZ",2014,0.0159782482702144,0.477027793086613,-4.13652696478951,"Prevalence estimate"
"MRT",1990,0.0196725225021526,0.485642057587819,-3.92853241371781,"Prevalence estimate"
"MRT",1991,0.0185989825868284,0.482085043092344,-3.98464839939194,"Prevalence estimate"
"MRT",1992,0.017536852516517,0.481417362726475,-4.04345075417713,"Prevalence estimate"
"MRT",1993,0.0164562127147793,0.47998987888548,-4.10705220044015,"Prevalence estimate"
"MRT",1994,0.0154587753355025,0.479539764349851,-4.16957845399919,"Prevalence estimate"
"MRT",1995,0.0144720222603667,0.48006443810659,-4.23553799272236,"Prevalence estimate"
"MRT",1996,0.0135947194305601,0.480538571009922,-4.29807383880392,"Prevalence estimate"
"MRT",1997,0.0127696579983963,0.480104633992655,-4.3606833909411,"Prevalence estimate"
"MRT",1998,0.0119723966617679,0.479578088522667,-4.42515155708416,"Prevalence estimate"
"MRT",1999,0.0112511828589683,0.480580394786583,-4.48728201283945,"Prevalence estimate"
"MRT",2000,0.0105639059127011,0.482043334543797,-4.55031219099537,"Prevalence estimate"
"MRT",2001,0.00992766062618278,0.480497069254181,-4.61243041516704,"Prevalence estimate"
"MRT",2002,0.00928799177140296,0.479574759849973,-4.67903292052547,"Prevalence estimate"
"MRT",2003,0.00864832291662315,0.479404990307702,-4.7503898593073,"Prevalence estimate"
"MRT",2004,0.00804565972822288,0.479118324973211,-4.82262249714886,"Prevalence estimate"
"MRT",2005,0.00754692695267238,0.479127444992922,-4.88661482471493,"Prevalence estimate"
"MRT",2006,0.00707984631845853,0.478500104777052,-4.95050307794451,"Prevalence estimate"
"MRT",2007,0.00669194555172823,0.477628820654168,-5.0068506322134,"Prevalence estimate"
"MRT",2008,0.00636240962940859,0.477740839744643,-5.05734810083567,"Prevalence estimate"
"MRT",2009,0.00600410557022468,0.481115650393635,-5.11531178205027,"Prevalence estimate"
"MRT",2010,0.00565008348189264,0.485661405892464,-5.17608495837672,"Prevalence estimate"
"MRT",2011,0.00537426443240043,0.486091058134293,-5.22613356411916,"Prevalence estimate"
"MRT",2012,0.00505962293332363,0.486696345372337,-5.28646331756545,"Prevalence estimate"
"MRT",2013,0.00478209140482125,0.487242489822214,-5.34287729577877,"Prevalence estimate"
"MRT",2014,0.00465319716679232,0.487053214138508,-5.37020073289481,"Prevalence estimate"
"MSR",1990,0.000178873630723875,0.53286695973124,-8.62883097504987,"Prevalence estimate"
"MSR",1991,0.000192633140779557,0.534983852587416,-8.55472300289615,"Prevalence estimate"
"MSR",1992,0.00021464835686865,0.522677050766111,-8.44650941825592,"Prevalence estimate"
"MSR",1993,0.000239415474968879,0.531910062963338,-8.33731012629093,"Prevalence estimate"
"MSR",1994,0.00026968639709138,0.530704928598447,-8.21825076627494,"Prevalence estimate"
"MSR",1995,0.000302709221225019,0.527521513404021,-8.10273787915309,"Prevalence estimate"
"MSR",1996,0.000330228241336384,0.528963071369264,-8.01572650216347,"Prevalence estimate"
"MSR",1997,0.000385266281559115,0.523836049112497,-7.86157582233621,"Prevalence estimate"
"MSR",1998,0.00041278530167048,0.534482647167935,-7.79258295084925,"Prevalence estimate"
"MSR",1999,0.000467823341893211,0.519469155829671,-7.66741980789525,"Prevalence estimate"
"MSR",2000,0.000440304321781846,0.527521513404021,-7.72804442971168,"Prevalence estimate"
"MSR",2001,0.000385266281559115,0.522614491885967,-7.86157582233621,"Prevalence estimate"
"MSR",2002,0.00035774726144775,0.530186447475112,-7.93568379448993,"Prevalence estimate"
"MSR",2003,0.000440304321781846,0.527521513404021,-7.72804442971168,"Prevalence estimate"
"MSR",2004,0.000550380402227307,0.52493842809323,-7.50490087839747,"Prevalence estimate"
"MSR",2005,0.000605418442450038,0.535439947719836,-7.40959069859315,"Prevalence estimate"
"MSR",2006,0.000632937462561403,0.528273054070389,-7.36513893602232,"Prevalence estimate"
"MSR",2007,0.000660456482672769,0.523938003040747,-7.32257932160352,"Prevalence estimate"
"MSR",2008,0.000632937462561403,0.523038984940437,-7.36513893602232,"Prevalence estimate"
"MSR",2009,0.000550380402227307,0.532732567761143,-7.50490087839747,"Prevalence estimate"
"MSR",2010,0.000467823341893211,0.520467370885569,-7.66741980789525,"Prevalence estimate"
"MSR",2011,0.000330228241336384,0.531859956987826,-8.01572650216347,"Prevalence estimate"
"MSR",2012,0.000159610316645919,0.542037436646734,-8.74277523439909,"Prevalence estimate"
"MSR",2013,0,NA,-Inf,"Prevalence estimate"
"MSR",2014,0,NA,-Inf,"Prevalence estimate"
"MUS",1990,0.00148127229698954,0.487474612318396,-6.51485390037418,"Prevalence estimate"
"MUS",1991,0.00145278629127821,0.484930689386967,-6.53427198623128,"Prevalence estimate"
"MUS",1992,0.00142430028556687,0.485349965382237,-6.55407461352746,"Prevalence estimate"
"MUS",1993,0.00142430028556687,0.479305419441979,-6.55407461352746,"Prevalence estimate"
"MUS",1994,0.00139581427985553,0.482680526425381,-6.57427732084498,"Prevalence estimate"
"MUS",1995,0.00136732827414419,0.479928488998758,-6.59489660804772,"Prevalence estimate"
"MUS",1996,0.00133884226843286,0.480260538100163,-6.61595001724555,"Prevalence estimate"
"MUS",1997,0.00133884226843286,0.480260538100163,-6.61595001724555,"Prevalence estimate"
"MUS",1998,0.00130986806441484,0.480607549945713,-6.63782886102824,"Prevalence estimate"
"MUS",1999,0.00128115006589546,0.480970512564276,-6.65999711546939,"Prevalence estimate"
"MUS",2000,0.00125254451203753,0.481350498128464,-6.68257818708382,"Prevalence estimate"
"MUS",2001,0.00125269004088096,0.477951518266252,-6.6824620072687,"Prevalence estimate"
"MUS",2002,0.00122409809355562,0.478265807903879,-6.70555095630938,"Prevalence estimate"
"MUS",2003,0.00119558657482697,0.482166509857672,-6.72911835643405,"Prevalence estimate"
"MUS",2004,0.00119540933644016,0.482166612710467,-6.72926661129831,"Prevalence estimate"
"MUS",2005,0.00119517739040254,0.48216676992118,-6.72946066076386,"Prevalence estimate"
"MUS",2006,0.00119481035192335,0.478596029246865,-6.72976780751242,"Prevalence estimate"
"MUS",2007,0.00113703731258447,0.483068776812896,-6.77932924805521,"Prevalence estimate"
"MUS",2008,0.00110811027747315,0.479691511117817,-6.80509916720429,"Prevalence estimate"
"MUS",2009,0.00110815708271374,0.483555842185069,-6.80505692930337,"Prevalence estimate"
"MUS",2010,0.00110835006685334,0.479691129438737,-6.80488279574361,"Prevalence estimate"
"MUS",2011,0.00105119305473003,0.480522402729897,-6.85782951724773,"Prevalence estimate"
"MUS",2012,0.00102179930960335,0.480976243142882,-6.88619017673492,"Prevalence estimate"
"MUS",2013,0.000963809607029633,0.481965560547517,-6.94461678594132,"Prevalence estimate"
"MUS",2014,0.000991144203859659,0.477196451493005,-6.91665052073936,"Prevalence estimate"
"MWI",1990,0.0108404896109754,0.525685294790764,-4.52446711692649,"Prevalence estimate"
"MWI",1991,0.0100538632380075,0.512082911990722,-4.59979831654871,"Prevalence estimate"
"MWI",1992,0.00953142870516719,0.500011029338881,-4.65316065595563,"Prevalence estimate"
"MWI",1993,0.0091397012254408,0.495069189556608,-4.69512758273299,"Prevalence estimate"
"MWI",1994,0.00881981688256565,0.491062880613654,-4.73075417079283,"Prevalence estimate"
"MWI",1995,0.00872648315570274,0.488655079323503,-4.74139283614788,"Prevalence estimate"
"MWI",1996,0.00866125029439689,0.48723877278196,-4.74889619103257,"Prevalence estimate"
"MWI",1997,0.00865573685901267,0.486747083050122,-4.74953295717689,"Prevalence estimate"
"MWI",1998,0.00862668295738394,0.486107791900881,-4.75289520960543,"Prevalence estimate"
"MWI",1999,0.00865598193594403,0.485243030592781,-4.74950464376281,"Prevalence estimate"
"MWI",2000,0.0087930516230981,0.48480020164492,-4.7337934576713,"Prevalence estimate"
"MWI",2001,0.00885104631759911,0.48356912646834,-4.72721959897338,"Prevalence estimate"
"MWI",2002,0.00904917944351325,0.482121373399172,-4.70508119460606,"Prevalence estimate"
"MWI",2003,0.00913584574064815,0.481794093954729,-4.69554951099123,"Prevalence estimate"
"MWI",2004,0.00932481084599012,0.480466395444004,-4.67507659827031,"Prevalence estimate"
"MWI",2005,0.00959709846588858,0.480208596016206,-4.64629446932961,"Prevalence estimate"
"MWI",2006,0.00967988759617949,0.480752504634852,-4.637704989726,"Prevalence estimate"
"MWI",2007,0.0109035620944933,0.479432482843879,-4.51866574547383,"Prevalence estimate"
"MWI",2008,0.0109665754551911,0.488766954255582,-4.51290322706933,"Prevalence estimate"
"MWI",2009,0.00923388137539858,0.480873608410645,-4.68487580148207,"Prevalence estimate"
"MWI",2010,0.00780516497993132,0.525165303064855,-4.85296958751472,"Prevalence estimate"
"MWI",2011,0.00842845883145356,0.487243488170964,-4.77614134320105,"Prevalence estimate"
"MWI",2012,0.00943650955192584,0.493515835065593,-4.66316911805474,"Prevalence estimate"
"MWI",2013,0.00934131834333553,0.503081564050524,-4.67330788645209,"Prevalence estimate"
"MWI",2014,0.00862666684206042,0.505073103806641,-4.75289707768597,"Prevalence estimate"
"MYS",1990,0.00287229316572874,0.506638554404888,-5.85264455580208,"Prevalence estimate"
"MYS",1991,0.00281195652629164,0.504344250792517,-5.87387476522021,"Prevalence estimate"
"MYS",1992,0.00275412214534994,0.50519379034552,-5.89465652768027,"Prevalence estimate"
"MYS",1993,0.00275153967785119,0.501979940135254,-5.89559464112461,"Prevalence estimate"
"MYS",1994,0.00272402098595517,0.504003555155062,-5.9056461866294,"Prevalence estimate"
"MYS",1995,0.00272312566659851,0.502381850775447,-5.90597491630086,"Prevalence estimate"
"MYS",1996,0.00272140462197739,0.502385250799978,-5.90660712682673,"Prevalence estimate"
"MYS",1997,0.00271994171439713,0.502388677709096,-5.90714482743429,"Prevalence estimate"
"MYS",1998,0.00274650048461988,0.501989570710428,-5.89742772873163,"Prevalence estimate"
"MYS",1999,0.00277282681557644,0.501599634240572,-5.88788796811186,"Prevalence estimate"
"MYS",2000,0.00277293458378838,0.501599220243558,-5.88784910303845,"Prevalence estimate"
"MYS",2001,0.00274638850745716,0.501989637896644,-5.89746850041404,"Prevalence estimate"
"MYS",2002,0.00274759656511163,0.500389038609954,-5.89702872576668,"Prevalence estimate"
"MYS",2003,0.00271823730164165,0.50077766024368,-5.907771659617,"Prevalence estimate"
"MYS",2004,0.00263485390051723,0.500316784708073,-5.93892754424999,"Prevalence estimate"
"MYS",2005,0.00257569901515349,0.497758164767608,-5.9616343195101,"Prevalence estimate"
"MYS",2006,0.0025731143222999,0.499452931423135,-5.96263831514999,"Prevalence estimate"
"MYS",2007,0.00260115023441573,0.499061695741108,-5.95180153393157,"Prevalence estimate"
"MYS",2008,0.00268369456251803,0.497946831458217,-5.92056086570824,"Prevalence estimate"
"MYS",2009,0.00279569400204354,0.499662756196378,-5.87967490192892,"Prevalence estimate"
"MYS",2010,0.00293483614813232,0.500898290674448,-5.8311036541319,"Prevalence estimate"
"MYS",2011,0.00310116578744689,0.503098478876779,-5.77597717771731,"Prevalence estimate"
"MYS",2012,0.00329232028509489,0.50071813541243,-5.71616270895124,"Prevalence estimate"
"MYS",2013,0.00345638596333661,0.502704312231686,-5.66753175506979,"Prevalence estimate"
"MYS",2014,0.00367496580097681,0.502683738710133,-5.60621145221729,"Prevalence estimate"
"NAM",1990,0.00759458278592114,0.47986804286443,-4.88032007717254,"Prevalence estimate"
"NAM",1991,0.00992499184850741,0.473370920167907,-4.6126992737183,"Prevalence estimate"
"NAM",1992,0.0120681089487332,0.469832468928574,-4.41718892982309,"Prevalence estimate"
"NAM",1993,0.0135775834919337,0.467117086685926,-4.29933511878796,"Prevalence estimate"
"NAM",1994,0.015481882044696,0.464493227087579,-4.16808483909597,"Prevalence estimate"
"NAM",1995,0.0169168254739217,0.463179756030681,-4.07944656215142,"Prevalence estimate"
"NAM",1996,0.01752257464905,0.462949713947088,-4.04426524941625,"Prevalence estimate"
"NAM",1997,0.0192470252745385,0.462994282783826,-3.95039876138233,"Prevalence estimate"
"NAM",1998,0.0210751560863393,0.46323854588759,-3.85966036888965,"Prevalence estimate"
"NAM",1999,0.0229481549931777,0.462774067292867,-3.77451773816136,"Prevalence estimate"
"NAM",2000,0.0242728535197566,0.463230529224527,-3.71839669220531,"Prevalence estimate"
"NAM",2001,0.0253384307164072,0.462947056573139,-3.67543303511467,"Prevalence estimate"
"NAM",2002,0.0261850606234441,0.463292627614586,-3.64256623605596,"Prevalence estimate"
"NAM",2003,0.0267844522862564,0.462623791821997,-3.61993369838334,"Prevalence estimate"
"NAM",2004,0.0272205975821054,0.462800156554816,-3.60378132821194,"Prevalence estimate"
"NAM",2005,0.027243283584942,0.462247612527184,-3.60294826219966,"Prevalence estimate"
"NAM",2006,0.0265756819136804,0.462431401113549,-3.62775869511418,"Prevalence estimate"
"NAM",2007,0.0254412235387862,0.462397617272381,-3.67138444658867,"Prevalence estimate"
"NAM",2008,0.0240535204366706,0.465657024329939,-3.72747391323972,"Prevalence estimate"
"NAM",2009,0.0232919573174356,0.463007519261011,-3.75964715750784,"Prevalence estimate"
"NAM",2010,0.0225308394718336,0.460976127898028,-3.79287026505309,"Prevalence estimate"
"NAM",2011,0.0218136322484745,0.462695383043153,-3.82522017212716,"Prevalence estimate"
"NAM",2012,0.0207676724902815,0.462960059085988,-3.87435770850577,"Prevalence estimate"
"NAM",2013,0.0188145842268527,0.464497880423756,-3.97312295314249,"Prevalence estimate"
"NAM",2014,0.0164409714930441,0.464435507362123,-4.10797879784918,"Prevalence estimate"
"NCL",1990,0.00346739653403203,0.529720012335229,-5.66435124499999,"Prevalence estimate"
"NCL",1991,0.00316468731280702,0.530535201089684,-5.75570102358822,"Prevalence estimate"
"NCL",1992,0.00288949711169336,0.529169384807186,-5.84667280179394,"Prevalence estimate"
"NCL",1993,0.00264182593069107,0.528602248929082,-5.93628496048363,"Prevalence estimate"
"NCL",1994,0.00239415474968879,0.531910062963338,-6.03472503329688,"Prevalence estimate"
"NCL",1995,0.00220152160890923,0.529685578608976,-6.11860651727758,"Prevalence estimate"
"NCL",1996,0.00200888846812967,0.527048588238251,-6.21017371080307,"Prevalence estimate"
"NCL",1997,0.00184377434746148,0.528037360966617,-6.2959405325605,"Prevalence estimate"
"NCL",1998,0.00170617924690465,0.530876710667042,-6.37349876690637,"Prevalence estimate"
"NCL",1999,0.00159610316645919,0.529910038207331,-6.44019014140505,"Prevalence estimate"
"NCL",2000,0.001430989045791,0.531524771028272,-6.54938943337004,"Prevalence estimate"
"NCL",2001,0.00129339394523417,0.528257050728866,-6.65048555024141,"Prevalence estimate"
"NCL",2002,0.00115579884467734,0.5324830845443,-6.7629635336681,"Prevalence estimate"
"NCL",2003,0.00104572276423188,0.531172204687891,-6.86304699222508,"Prevalence estimate"
"NCL",2004,0.000963165703897787,0.527521513404021,-6.94528509046205,"Prevalence estimate"
"NCL",2005,0.000880608643563691,0.53404452256939,-7.03489724915174,"Prevalence estimate"
"NCL",2006,0.000853089623452326,0.525298592335665,-7.06664594746632,"Prevalence estimate"
"NCL",2007,0.00082557060334096,0.527521513404021,-7.09943577028931,"Prevalence estimate"
"NCL",2008,0.000798051583229595,0.535935849798657,-7.13333732196499,"Prevalence estimate"
"NCL",2009,0.00077053256311823,0.526289584104807,-7.16842864177626,"Prevalence estimate"
"NCL",2010,0.000715494522895499,0.531524771028272,-7.24253661392998,"Prevalence estimate"
"NCL",2011,0.000687975502784134,0.527521513404021,-7.28175732708326,"Prevalence estimate"
"NCL",2012,0.000632937462561403,0.529025852477601,-7.36513893602232,"Prevalence estimate"
"NCL",2013,0.000577899422338672,0.525061087956235,-7.45611071422804,"Prevalence estimate"
"NCL",2014,0.000522861382115942,0.532089433701915,-7.55619417278502,"Prevalence estimate"
"NER",1990,0.021645210055523,0.508531468493947,-3.83297109356042,"Prevalence estimate"
"NER",1991,0.0206454970009987,0.507474644864049,-3.8802580462599,"Prevalence estimate"
"NER",1992,0.0194819020974928,0.508017740450532,-3.93826934192612,"Prevalence estimate"
"NER",1993,0.0181597165158987,0.507609910954537,-4.00854951628883,"Prevalence estimate"
"NER",1994,0.0167248686386455,0.508209051226436,-4.09085852719029,"Prevalence estimate"
"NER",1995,0.0153802877929134,0.507260533303263,-4.17466860292669,"Prevalence estimate"
"NER",1996,0.0140621024516429,0.505128219558864,-4.2642718695225,"Prevalence estimate"
"NER",1997,0.0127837478972555,0.502403638067792,-4.3595806103298,"Prevalence estimate"
"NER",1998,0.0115385480831138,0.499758574546357,-4.46206184183901,"Prevalence estimate"
"NER",1999,0.010458999158307,0.497594740292084,-4.56029250768549,"Prevalence estimate"
"NER",2000,0.00955798803423631,0.494327889471239,-4.65037803073778,"Prevalence estimate"
"NER",2001,0.00876583889636151,0.491508294464921,-4.73689305539288,"Prevalence estimate"
"NER",2002,0.00813406672365077,0.488179361576623,-4.81169426847558,"Prevalence estimate"
"NER",2003,0.00749464482808714,0.485416081639787,-4.89356653639736,"Prevalence estimate"
"NER",2004,0.00694309397739414,0.481391978331849,-4.97000778574245,"Prevalence estimate"
"NER",2005,0.00644199695466546,0.479691394383592,-5.04491670080447,"Prevalence estimate"
"NER",2006,0.00601886922857386,0.47753869646966,-5.11285587308983,"Prevalence estimate"
"NER",2007,0.00562479412738087,0.47572102430346,-5.18057093113817,"Prevalence estimate"
"NER",2008,0.00528498543713757,0.47427866929358,-5.24288541517223,"Prevalence estimate"
"NER",2009,0.00494128059980307,0.474988485921742,-5.31013075064742,"Prevalence estimate"
"NER",2010,0.00465170132847091,0.474838645832096,-5.37052224920905,"Prevalence estimate"
"NER",2011,0.00446913385288459,0.476151276747122,-5.41056065806191,"Prevalence estimate"
"NER",2012,0.00433983183212008,0.475622515350217,-5.43991967997999,"Prevalence estimate"
"NER",2013,0.00423583052327398,0.476830218494966,-5.46417586071332,"Prevalence estimate"
"NER",2014,0.00407859253846289,0.47637229028182,-5.50200331614356,"Prevalence estimate"
"NGA",1990,0.00856267658326804,0.408563922848346,-4.76034245274302,"Prevalence estimate"
"NGA",1991,0.00858668747029156,0.40676562838545,-4.75754224363463,"Prevalence estimate"
"NGA",1992,0.00858516292261894,0.406766044072286,-4.75771980722175,"Prevalence estimate"
"NGA",1993,0.00863641047259366,0.406314171537047,-4.75176823705225,"Prevalence estimate"
"NGA",1994,0.00871542745094866,0.406449925647671,-4.74266055348505,"Prevalence estimate"
"NGA",1995,0.00879103102115411,0.406813159319115,-4.73402327937923,"Prevalence estimate"
"NGA",1996,0.00881424892922574,0.406934324762453,-4.73138567048036,"Prevalence estimate"
"NGA",1997,0.00883884718762407,0.406825992179193,-4.72859881947634,"Prevalence estimate"
"NGA",1998,0.0088876652324367,0.406838459595134,-4.72309089247154,"Prevalence estimate"
"NGA",1999,0.00893793340321649,0.40685026536136,-4.71745087947016,"Prevalence estimate"
"NGA",2000,0.00896225595514178,0.406744464788333,-4.71473330297895,"Prevalence estimate"
"NGA",2001,0.00895615801039733,0.406080158047987,-4.71541393743595,"Prevalence estimate"
"NGA",2002,0.00890411614901567,0.405844261926796,-4.72124162050551,"Prevalence estimate"
"NGA",2003,0.00884985678385807,0.405387942298801,-4.72735400270815,"Prevalence estimate"
"NGA",2004,0.00879401805420295,0.405150961348136,-4.73368355521187,"Prevalence estimate"
"NGA",2005,0.00876378520635919,0.404815679775378,-4.73712736618011,"Prevalence estimate"
"NGA",2006,0.00868307211673294,0.404239435070578,-4.74637988242932,"Prevalence estimate"
"NGA",2007,0.00860337469785492,0.403876249354971,-4.75560074596674,"Prevalence estimate"
"NGA",2008,0.00854911741946307,0.404285061466916,-4.76192722715541,"Prevalence estimate"
"NGA",2009,0.00850132754056741,0.40583424186972,-4.76753294643766,"Prevalence estimate"
"NGA",2010,0.00847625075100725,0.40711730599004,-4.77048705536487,"Prevalence estimate"
"NGA",2011,0.0084738653662056,0.408577545101742,-4.7707685147721,"Prevalence estimate"
"NGA",2012,0.00853369338860492,0.409317727703933,-4.76373302307773,"Prevalence estimate"
"NGA",2013,0.00861520925306729,0.40968373345547,-4.75422611991043,"Prevalence estimate"
"NGA",2014,0.00873044482895747,0.408451233009383,-4.74093895636717,"Prevalence estimate"
"NIC",1990,0.00124532823746148,0.521737697721404,-6.68835613926621,"Prevalence estimate"
"NIC",1991,0.00119602999020435,0.526193081794483,-6.72874754834638,"Prevalence estimate"
"NIC",1992,0.00114626586543234,0.531083243722983,-6.77124569332704,"Prevalence estimate"
"NIC",1993,0.00113378465159947,0.528102722957518,-6.78219399329793,"Prevalence estimate"
"NIC",1994,0.00110899906645989,0.525837415728489,-6.80429741239975,"Prevalence estimate"
